identifier,ng_50_1,ng_50_2,ng_50_3,ng_100_1,ng_100_2,ng_100_3
Cre10.g424100.t1.2|PACid:30790490|--205,3782.709186,3684.682947,3486.82467,3439.494139,3485.017806,3479.292396
Cre10.g424250.t1.2|PACid:30790598|--15,0,0,7.30749577,131.9544063,145.9040469,164.0213745
Cre10.g424850.t1.2|PACid:30790537|--250,0,0,116.1871227,0,0,0
Cre10.g426335.t1.2|PACid:30790446|--197,0,22.45939582,8.039470176,60.82102605,49.75354889,72.95409606
Cre10.g427800.t1.1|PACid:30789967|--779,73.14970204,71.30984457,71.56689916,75.08599877,41.72270371,62.19167071
Cre10.g428500.t1.1|PACid:30790578|--207,0,0,0,59.57537854,63.20599701,51.45646441
Cre10.g428500.t1.1|PACid:30790578|--243,352.1317237,326.0563378,347.2486964,326.0511272,345.5406364,407.6539234
Cre10.g428950.t1.2|PACid:30790942|--71,2380.589809,2274.1479,2062.157261,1875.608757,1748.218842,1701.304299
Cre10.g429100.t1.2|PACid:30790041|--424,6.827954282,0,256.2775144,310.1031312,300.966793,276.4491006
Cre10.g429100.t1.2|PACid:30790041|--515,0,0,0,16.39050435,37.7314361,32.12880905
Cre10.g430400.t1.2|PACid:30789852|--22,1451.239662,1326.970759,1428.566536,1190.464415,1255.334965,1309.841836
Cre10.g430400.t1.2|PACid:30789852|--37,8723.156156,8695.768845,7697.224955,8910.69226,8155.576156,8212.227762
Cre10.g430400.t1.2|PACid:30789852|--37-40,3741.408207,3999.984759,3556.409268,3779.493826,3687.892448,3632.242525
Cre10.g430400.t1.2|PACid:30789852|--40,3342.371289,3408.040028,3010.250306,3418.216352,3260.157202,3016.415724
Cre10.g430501.t1.1|PACid:30790062|--75,265.6361552,307.7150981,259.2146666,315.9830771,286.4830294,299.4183688
Cre10.g430501.t1.1|PACid:30790062|--89,59.97139674,45.65973034,46.36406917,73.17954802,66.59585879,73.21280218
Cre10.g432150.t1.2|PACid:30790318|--191,37.45596356,66.14854028,5.75613872,173.2952938,154.582151,135.7087368
Cre10.g432600.t1.1|PACid:30790266|--1219,29.29680947,24.83329263,26.12607276,0,0,0
Cre10.g432800.t1.2|PACid:30790737|--25,13560.27936,13772.09716,12212.64897,13194.7202,13197.79339,11672.9382
Cre10.g432800.t1.2|PACid:30790737|--91,9011.629498,8660.748315,8243.967444,8229.624683,8442.377919,8387.27442
Cre10.g432900.t1.2|PACid:30789864|--267,1033.062247,1257.652489,1014.031197,1667.352085,1653.546415,1674.673457
Cre10.g432900.t1.2|PACid:30789864|--6,0,12.13237426,16.90523914,4.486589641,25.21587324,9.73727708
Cre10.g434650.t1.1|PACid:30789878|--111,808.3050163,778.6246977,746.7891119,1271.111973,1240.597838,1147.121406
Cre10.g434650.t1.1|PACid:30789878|--178-193,91.93240172,84.01107488,72.80934901,225.8011507,230.6772259,234.8446474
Cre10.g434650.t1.1|PACid:30789878|--39,2666.210166,2602.400236,2375.477457,3748.2105,3627.543482,3468.034234
Cre10.g434650.t1.1|PACid:30789878|--558,628.8258098,614.1309788,605.8718027,781.0903228,777.2692853,790.3867726
Cre10.g434650.t1.1|PACid:30789878|--568,2360.015793,1602.396151,2039.565996,1412.23405,1396.921056,2016.880395
Cre10.g435800.t1.2|PACid:30790383|--372,1737.366834,1687.724235,1703.980102,1513.847151,1690.681006,1593.498784
Cre10.g436350.t1.1|PACid:30790792|--162,241.1936278,202.7002954,209.0249123,173.091467,155.3159364,180.0647563
Cre10.g438200.t1.2|PACid:30790295|--1045,46.85873636,62.88523165,48.29955597,44.03515474,49.04801038,50.28502981
Cre10.g439850.t1.2|PACid:30789940|--222,12044.58474,11438.72949,10558.3865,10736.71585,10398.29838,10704.98705
Cre10.g439850.t1.2|PACid:30789940|--97-101,137.5257007,145.9616402,95.07344713,155.8622542,162.0713374,115.7468722
Cre10.g440050.t1.2|PACid:30790885|--249,252.3071931,255.5263244,232.2283587,210.8588387,207.8168098,225.6282368
Cre10.g440050.t1.2|PACid:30790885|--253,0,30.66234172,0,28.31695557,36.97801954,28.7152189
Cre10.g440150.t1.2|PACid:30790905|--50-60,0,179.9444309,70.65138287,120.4448576,136.0195459,152.243033
Cre10.g440150.t1.2|PACid:30790905|--71,285.1946434,0,196.4378493,1.684201031,3.14777576,11.81470686
Cre10.g440150.t1.2|PACid:30790905|--81,789.7953774,815.8935004,710.3397408,738.3123488,719.7061678,655.2822064
Cre10.g441250.t1.2|PACid:30789867|--10,213.5756043,139.6488227,140.9032321,118.0838723,103.6113725,120.4536619
Cre10.g441500.t1.2|PACid:30790744|--182,105.4985066,97.59916605,80.35215841,92.76342509,47.36258062,67.86769791
Cre10.g443250.t1.2|PACid:30790418|--210,184.8753265,128.5230985,133.6340438,153.7696556,133.3906037,109.5725399
Cre10.g443250.t1.2|PACid:30790418|--326,219.0764068,216.602334,222.354067,216.1898234,197.8250758,231.4623156
Cre10.g443250.t1.2|PACid:30790418|--351,0,0,0,52.63511791,65.54399141,65.17200733
Cre10.g443250.t1.2|PACid:30790418|--371,18.49647811,6.681997624,104.8120297,147.074821,132.8114605,159.5379407
Cre10.g443250.t1.2|PACid:30790418|--454,63.35913357,25.25328436,146.0488975,153.9016318,127.3408106,230.1668067
Cre10.g443250.t1.2|PACid:30790418|--475,175.1714876,176.7992699,170.6871302,190.3105169,212.4366661,182.6446167
Cre10.g444700.t1.1|PACid:30790834|--194,5.384609267,21.22269466,15.69232519,48.93946003,56.14885837,52.98097843
Cre10.g444750.t1.1|PACid:30790636|--176-177-180,92.61427624,93.85677429,76.62502199,88.51290882,90.08734313,87.1790212
Cre10.g446150.t1.2|PACid:30790373|--292,134.7655346,126.4489407,121.5591636,117.6431792,131.6280658,124.6382828
Cre10.g446700.t1.2|PACid:30789938|--572-578,46.63961639,58.13392861,43.08860413,47.46992331,57.57749261,42.03977698
Cre10.g447850.t1.2|PACid:30790102|--117,488.9507982,550.6457848,490.7682992,492.8956515,503.8587412,515.3680794
Cre10.g449550.t1.2|PACid:30790161|--50,5527.121681,4222.609417,4491.975723,4694.442093,5994.381439,4066.553027
Cre10.g450400.t1.2|PACid:30790863|--146-151,512.4203734,448.3494959,432.4973724,745.2186692,719.6741992,697.0395599
Cre10.g450550.t1.1|PACid:30790419|--190,31.2332312,24.8027084,25.07331849,23.31161475,22.77406144,21.01466682
Cre10.g451752.t1.1|PACid:30790541|--176-183,20.49777618,0,57.48226047,0,0,0
Cre10.g451900.t1.1|PACid:30790227|--163,35.07270442,39.54349478,45.9979164,41.1046413,38.07372316,46.52994996
Cre10.g451950.t1.2|PACid:30790791|--465,163.8953149,178.4723259,166.2019256,73.80034488,73.00230779,55.11889728
Cre10.g452250.t1.1|PACid:30790884|--47,1021.981928,82.14010029,867.9301655,1173.5823,1259.445211,1290.195569
Cre10.g452250.t1.1|PACid:30790884|--565-570,1822.127788,1720.800352,1658.24205,1729.835422,1689.737764,1805.949026
Cre10.g452450.t1.2|PACid:30790862|--545,75.00914737,84.43442681,77.84914498,79.80449377,77.72681776,84.27586718
Cre10.g452800.t1.2|PACid:30790505|--166,2246.532137,2149.059901,1942.989877,2624.6444,2394.69641,2368.347521
Cre10.g453000.t1.2|PACid:30790758|--170,1378.815603,1270.141099,983.6162124,1039.057315,905.7363482,1082.834587
Cre10.g456200.t1.2|PACid:30790790|--6,2021.585939,2013.198768,2254.426002,2014.781322,2181.801329,2277.159679
Cre10.g458000.t1.2|PACid:30789972|--200,47.22201012,57.93991954,58.8787388,54.78712102,36.16265597,54.84036668
Cre10.g458800.t1.2|PACid:30790773|--240,17.36928117,48.01597312,46.66963278,752.2291329,738.1101406,675.7184298
Cre10.g458900.t1.1|PACid:30789996|--218,153.3435744,133.9460493,134.9421729,192.9042643,174.1196798,183.5887612
Cre10.g459200.t1.2|PACid:30790356|--367,385.4167723,414.2579657,369.0937219,307.9773713,327.7916043,338.641037
Cre10.g459200.t1.2|PACid:30790356|--516,6.995169613,1.248830781,71.06228265,30.37655374,9.818713457,22.68005102
Cre10.g459200.t1.2|PACid:30790356|--902,77.37850622,0,0,174.4927062,158.1797561,165.0028276
Cre10.g459500.t1.1|PACid:30790293|--175,0,0,0,90.23203056,70.38248258,72.11587071
Cre10.g459900.t1.1|PACid:30790186|--227,294.9831295,316.2321635,346.9934358,337.5220185,276.1412732,287.9144721
Cre10.g459900.t1.1|PACid:30790186|--271,325.9548642,323.7097986,316.2874407,340.6086467,283.4375542,319.1225178
Cre10.g459900.t1.1|PACid:30790186|--333,464.4517431,430.9527343,424.7069501,429.5274678,421.3160475,412.54081
Cre10.g459950.t1.1|PACid:30789902|--572,120.1977644,91.933784,78.36047905,70.18724621,51.75272576,70.28026992
Cre10.g460750.t1.1|PACid:30790901|--173,140.7002975,135.2836322,140.4000562,102.6181805,100.2062976,95.17940101
Cre10.g461050.t1.2|PACid:30790304|--118,0,0,0,230.0422697,236.7478249,261.1609847
Cre10.g461050.t1.2|PACid:30790304|--304,536.6454481,476.6369487,487.8440766,523.4376609,476.6214166,530.5311365
Cre10.g461050.t1.2|PACid:30790304|--388,148.1432993,199.5563885,214.462249,303.0075686,289.8107388,306.0916247
Cre10.g462950.t1.2|PACid:30789856|--70,495.7055202,524.8336178,454.8457616,490.026635,443.2467219,421.7161505
Cre10.g463900.t3.1|PACid:30790480|--596,0,0,0,36.54388046,41.96009258,32.72366499
Cre10.g466000.t1.2|PACid:30789892|--59,586.5204902,688.8847296,564.6004262,381.1011706,316.1103365,362.6465662
Cre11.g467535.t1.1|PACid:30775973|--236,3078.654647,3215.258703,2944.971203,3153.128869,3190.256883,3253.987234
Cre11.g467550.t1.2|PACid:30775450|--141,702.304015,732.3803575,661.5370118,699.0056424,641.6951813,641.4143274
Cre11.g467578.t1.1|PACid:30775702|--89,16535.43622,17687.75955,17517.11246,16788.60216,18466.06325,18113.80077
Cre11.g467578.t1.1|PACid:30775702|--9,11953.29919,14340.40983,10084.2871,20461.28626,16003.54744,20557.75175
Cre11.g467612.t1.1|PACid:30775917|--113,0,0,0,155.3465863,130.0362629,108.1317507
Cre11.g467612.t1.1|PACid:30775917|--391,342.3664504,340.1961278,311.1053762,387.0172693,424.3787629,383.7672879
Cre11.g467617.t1.1|PACid:30775628|--43,72.11483406,93.43275851,251.8698031,177.2205504,282.5101624,234.1111722
Cre11.g467631.t1.1|PACid:30775998|--301,106.2296399,78.18878888,125.4701675,143.3261799,123.52481,159.3681755
Cre11.g467660.t1.1|PACid:30775899|--270,21.25155561,19.28332873,20.25706808,41.55261888,39.52458051,39.08627514
Cre11.g467688.t1.1|PACid:30775857|--70,50.06879985,0,0,0,0,0
Cre11.g467689.t1.1|PACid:30775730|--152,12977.27976,14281.35445,12996.50072,17373.02646,17763.59827,16883.28629
Cre11.g467689.t1.1|PACid:30775730|--152-154,22521.70281,23605.5984,19850.57981,33067.89153,31656.286,29988.90933
Cre11.g467689.t1.1|PACid:30775730|--154,463.9310977,443.9790611,435.8605739,825.6626806,768.472894,754.7881544
Cre11.g467690.t1.1|PACid:30775823|--39,0,0,0,86.43881799,87.58901076,88.53272087
Cre11.g467691.t1.1|PACid:30775900|--1423-1428,29.59731369,0,0,1.083125592,0,0
Cre11.g467700.t1.1|PACid:30776050|--160,23.00043338,52.46432591,50.08370272,582.1754685,578.9400972,547.3152115
Cre11.g467700.t1.1|PACid:30776050|--81,1438.442055,1357.905517,1274.981099,1300.910087,1025.039495,1268.022988
Cre11.g467721.t1.1|PACid:30775849|--284,0,52.18391238,0,0,0,0
Cre11.g467723.t1.1|PACid:30775833|--265,221.1044584,212.0118543,216.6548989,278.1351858,209.7412329,222.3323064
Cre11.g467725.t1.1|PACid:30775507|--114,692.9859721,702.5405505,557.5663843,690.3809729,522.6323265,548.031458
Cre11.g467725.t1.1|PACid:30775507|--278,1727.046104,1867.497407,1640.367805,1704.17826,1634.791385,1701.824024
Cre11.g467725.t1.1|PACid:30775507|--69,127.9415903,124.9731215,131.5701578,126.0829145,144.9884585,98.11859196
Cre11.g467752.t1.1|PACid:30775560|--132,428.084294,393.5949213,362.0044592,342.1730796,366.0607173,318.9421744
Cre11.g467767.t1.1|PACid:30775853|--128,98.89547559,106.4840711,107.8334094,100.9694664,96.39663933,92.47835969
Cre11.g467770.t1.1|PACid:30775977|--159,1756.432473,1735.216253,1405.870827,1526.314866,1361.881477,1386.028848
Cre11.g467773.t1.1|PACid:30775663|--185-188,2298.008992,2161.542656,2020.87112,2108.868938,2025.533453,2042.722289
Cre11.g467778.t1.1|PACid:30775474|--81,140.9820783,129.5098058,171.3775363,158.5019648,171.4407475,166.7317665
Cre11.g467781.t1.1|PACid:30775790|--573,805.177609,762.7429357,552.9013997,650.2339947,669.8752947,645.762301
Cre11.g468359.t1.1|PACid:30775490|--526-527,0,1.148910921,0,378.6148096,385.8208606,294.3647173
Cre11.g468359.t1.1|PACid:30775490|--526-527-535,0.509091445,115.9560532,120.4939828,103.9625692,127.7323087,149.7151867
Cre11.g468359.t1.1|PACid:30775490|--674,0,0,0,476.0926477,470.1226038,442.2190705
Cre11.g468359.t1.1|PACid:30775490|--685-686,0,0,13.36145566,78.63392799,141.8069588,147.4253309
Cre11.g468359.t1.1|PACid:30775490|--80-88-95-96,0,17.22164875,0,59.70764612,48.37784557,39.51236107
Cre11.g468362.t1.1|PACid:30775738|--221,132.2087238,140.3694746,132.8478069,126.7338374,127.4415576,125.6283536
Cre11.g468700.t1.2|PACid:30775992|--103,931.8221765,872.6532838,878.4180498,633.5234827,692.8163067,805.010083
Cre11.g474950.t1.1|PACid:30775859|--400-403,217.944112,226.1461429,198.1397431,237.0020974,207.5561456,186.916966
Cre11.g475350.t1.1|PACid:30775852|--198,1571.118853,1498.15799,1364.498402,1381.083618,1335.609973,1334.753048
Cre11.g475850.t1.2|PACid:30775881|--130,201.0697981,274.7450191,63.93973373,393.6728253,354.1517819,411.452782
Cre11.g475850.t1.2|PACid:30775881|--130-133,0,0,0,84.49017152,71.88260929,75.94114514
Cre11.g475850.t1.2|PACid:30775881|--133,125.5758946,105.0329013,110.8563393,89.79453078,112.673467,104.9324017
Cre11.g475850.t1.2|PACid:30775881|--144,2111.488531,2220.415102,2001.426345,2030.757912,2073.111892,2012.058559
Cre11.g475900.t1.2|PACid:30775802|--68,45.02753102,30.62560237,51.63487137,52.54156488,53.33807723,44.64695947
Cre11.g476250.t1.2|PACid:30775659|--491,71.24380091,84.5931973,94.79522901,0,11.40070612,11.96763774
Cre11.g476351.t1.1|PACid:30776007|--277,315.8879503,282.1573356,302.3210355,293.3037124,262.9254454,284.4798245
Cre11.g476750.t1.2|PACid:30775686|--143,537.0854023,0.739242363,417.1752375,87.72018073,54.87816283,140.9487229
Cre11.g476750.t1.2|PACid:30775686|--217,1110.825787,1391.334291,1009.447094,2962.886495,3026.644231,3180.387284
Cre11.g477300.t1.1|PACid:30776026|--440,859.391781,804.7900238,756.5238995,789.4295055,810.9697801,700.9699351
Cre11.g477950.t1.1|PACid:30775703|--291,196.6981935,176.6598693,191.000981,138.7124939,120.9295283,117.6184797
Cre11.g478100.t1.2|PACid:30776041|--160,0,34.23453546,0,13.36405915,14.16069936,9.211200622
Cre11.g478156.t1.1|PACid:30775875|--144,55.62809951,62.52402679,78.67364777,75.06536767,95.64473439,82.73159416
Cre11.g478184.t1.1|PACid:30775931|--1533,50.31254669,41.63407511,44.02532723,32.35487549,35.81009698,35.43188954
Cre11.g478700.t1.2|PACid:30775528|--36,9722.983094,9439.434889,8266.613626,9315.232459,8640.714386,9190.945686
Cre11.g478700.t1.2|PACid:30775528|--91,3189.697329,4195.506974,3125.350913,3697.990512,3450.146542,3809.661966
Cre11.g479050.t1.2|PACid:30775473|--101,0,13.69566393,0,276.5157964,238.4242649,298.940652
Cre11.g479050.t1.2|PACid:30775473|--46,3120.721553,2896.572655,3006.336761,3126.719932,2662.462212,2781.347703
Cre11.g480250.t1.1|PACid:30775597|--509,185.6371683,167.8282813,142.2176929,154.0492799,168.0752871,145.738506
Cre11.g480800.t1.2|PACid:30775800|--150,228.9244135,236.6777713,200.5162661,189.0905328,142.8877981,185.9261167
Cre11.g480851.t1.1|PACid:30776044|--460,182.4352541,145.24419,158.0035106,12.11111474,0,21.67621031
Cre11.g483400.t1.1|PACid:30775498|--184-188,77.7084098,88.09357859,71.04643776,85.07645873,88.04496913,82.13462444
Cre12.g483950.t1.2|PACid:30793306|--98,916.2290284,726.4728158,546.7411841,2168.918505,1893.301719,1855.287537
Cre12.g484000.t1.2|PACid:30792400|--72-75,142.2817139,152.105539,88.42258648,176.5690461,231.4025231,192.8459043
Cre12.g484000.t1.2|PACid:30792400|--75,1196.108037,1234.723188,1177.260038,1225.311788,1275.997567,1262.522959
Cre12.g485150.t1.2|PACid:30792279|--184,13.62470834,5.697427811,12.41100796,282.5157231,212.0376607,265.0429762
Cre12.g485150.t1.2|PACid:30792279|--184-188,0,0,0,39.42142676,43.50606679,21.51464862
Cre12.g485150.t1.2|PACid:30792279|--188,0,0,0,66.31645545,90.22233413,7.295544724
Cre12.g485800.t1.2|PACid:30791981|--265,0,11.2878381,2.303722072,43.28381157,56.5932197,34.8777713
Cre12.g485800.t1.2|PACid:30791981|--296,3018.822493,2981.608018,2871.328955,3826.91656,3816.737612,3733.401427
Cre12.g487200.t1.1|PACid:30793448|--338,21.39425659,20.56478239,25.00119817,21.83311879,20.80168385,20.56237119
Cre12.g489300.t1.1|PACid:30792482|--26,296.2383902,284.5051949,290.6759237,276.891291,240.3966368,251.7097921
Cre12.g489300.t1.1|PACid:30792482|--47-50,47.36656659,55.08688673,60.20728586,84.70474886,75.1281499,67.38655717
Cre12.g490000.t1.2|PACid:30792971|--228,228.7107806,250.4729732,190.2475276,298.7657846,274.3068115,282.777769
Cre12.g490350.t1.1|PACid:30792879|--564,1104.700796,1110.875356,908.3018255,2245.528291,2309.436916,2139.158206
Cre12.g490350.t1.1|PACid:30792879|--576,530.7295043,543.3594661,510.5444919,528.8788798,475.8309296,526.4210942
Cre12.g490350.t1.1|PACid:30792879|--579,715.8080731,672.1255916,591.1455523,655.3584501,621.2974921,565.9075839
Cre12.g490350.t1.1|PACid:30792879|--60,1432.859676,1418.739347,1326.790839,1363.65852,1278.550385,1288.504271
Cre12.g490500.t1.2|PACid:30791855|--138,524.4385215,567.4084763,522.7838274,655.226605,634.9652349,607.0092306
Cre12.g490850.t1.1|PACid:30791907|--967,187.8939386,176.586653,181.0887387,161.2324219,125.0974212,163.1759371
Cre12.g493150.t1.2|PACid:30793165|--298,5621.135037,5667.319102,5272.034435,5562.1452,5676.742198,5734.356002
Cre12.g494050.t1.2|PACid:30792426|--166,33112.75897,33102.9614,30301.11396,34129.71328,33179.0642,31839.77365
Cre12.g494050.t1.2|PACid:30792426|--75,84.86231611,95.93719442,93.66491202,93.88761244,108.6799294,133.5713809
Cre12.g494350.t1.2|PACid:30793505|--104,5351.573726,5123.711269,5318.091798,4840.184613,4938.792442,4764.503967
Cre12.g494400.t1.2|PACid:30791699|--21,106.9977331,191.7469902,8.835469453,185.9688235,0,85.45263992
Cre12.g494400.t1.2|PACid:30791699|--35-38-44,247.2990881,269.043227,239.438593,268.3083043,244.9048181,274.3601289
Cre12.g494850.t1.2|PACid:30793223|--250,3803.991263,3729.033452,3553.837074,3176.487195,3175.514189,3493.599783
Cre12.g494850.t1.2|PACid:30793223|--250-259,8304.305747,7846.596876,7620.736844,10093.49207,10201.52226,10071.75377
Cre12.g494850.t1.2|PACid:30793223|--259,1107.376565,1122.769361,1082.217861,1088.841829,1135.839752,1103.120478
Cre12.g494900.t1.2|PACid:30792295|--263,0,0,0,45.64352429,49.30140183,44.16826912
Cre12.g495650.t1.2|PACid:30792560|--231,714.8698323,700.6614115,662.3797264,680.5787485,662.29764,720.7792921
Cre12.g495650.t1.2|PACid:30792560|--244,603.0197786,528.6251169,509.1979651,351.6888982,393.2147776,457.0990583
Cre12.g495850.t1.2|PACid:30791782|--52,418.323897,415.5108123,369.431194,476.8693841,456.9308306,450.4448473
Cre12.g496200.t1.2|PACid:30793198|--723,99.36992838,74.08878474,79.8263157,90.12976492,84.2969561,92.66492872
Cre12.g496200.t1.2|PACid:30793198|--95,0,20.30323077,3.506669269,63.70313152,61.93822919,67.57765975
Cre12.g496700.t1.2|PACid:30792698|--81,3.925412999,131.0333204,24.36092038,151.9824559,144.0304334,121.5303887
Cre12.g498100.t1.2|PACid:30792042|--159,28.93120076,21.85870816,28.53003468,26.20244045,21.24264622,26.49478392
Cre12.g498850.t1.2|PACid:30793007|--99,154.7916307,75.93163989,18.01440026,0,0,0
Cre12.g500450.t1.1|PACid:30793141|--355,1401.32229,1388.922383,1297.913331,1570.864957,1583.722532,1496.771554
Cre12.g500500.t1.1|PACid:30792280|--155,692.831965,714.1021822,1265.730031,1309.258867,1505.724736,1453.169343
Cre12.g500500.t1.1|PACid:30792280|--155-157,1092.958209,1052.223576,933.4540982,1088.838039,1009.17993,1066.275822
Cre12.g500500.t1.1|PACid:30792280|--157,685.523527,580.0390314,583.8992448,667.2342066,645.5609297,618.0658688
Cre12.g500950.t1.2|PACid:30792003|--204,837.1207712,803.4846783,731.551622,711.9402988,670.6418663,693.7459554
Cre12.g503450.t1.2|PACid:30791726|--238,336.6678584,353.5204165,333.8497871,433.6043319,455.8317023,388.3319352
Cre12.g503500.t1.1|PACid:30793090|--198,180.4018921,194.1452844,181.9170373,133.550299,109.7933334,111.4310863
Cre12.g503500.t1.1|PACid:30793090|--206,2426.5857,2320.488883,2275.961519,2152.868428,2107.888799,2129.899259
Cre12.g503500.t1.1|PACid:30793090|--264,2110.690687,2093.873381,2072.327497,2000.546881,2010.647276,1971.724691
Cre12.g503500.t1.1|PACid:30793090|--277,219.1533028,222.3639385,209.2171504,236.2978015,204.767544,209.4423627
Cre12.g503500.t1.1|PACid:30793090|--291,132.6572908,150.3053315,118.0347084,128.7900655,122.8754858,107.4673084
Cre12.g503500.t1.1|PACid:30793090|--597,654.4917445,650.5382799,705.1093319,650.3711723,684.9970396,715.6572714
Cre12.g503500.t1.1|PACid:30793090|--630,1744.16361,1613.58957,1608.849115,1656.766518,1298.566076,1535.074854
Cre12.g503500.t1.1|PACid:30793090|--657,993.7398745,962.1386968,853.2899395,903.5937422,827.2535905,924.1281704
Cre12.g503500.t1.1|PACid:30793090|--71,42.23024335,76.57114701,48.90240712,60.585495,30.99138653,35.11814316
Cre12.g503500.t1.1|PACid:30793090|--743,254.8559459,239.3184479,221.5322583,241.7883781,244.0508062,253.0950595
Cre12.g503500.t1.1|PACid:30793090|--788,0,3.639364264,0,35.11882833,50.37055462,18.85797478
Cre12.g503650.t1.2|PACid:30792673|--91,0,64.21124257,0,191.3285599,150.5230415,161.2623663
Cre12.g504150.t1.2|PACid:30792851|--220,220.6970742,224.9087587,197.7521862,170.9008152,184.2749705,160.8102029
Cre12.g504150.t1.2|PACid:30792851|--220-223,1769.853554,1765.219624,1704.88559,1423.378279,1381.655477,1631.602156
Cre12.g505750.t1.2|PACid:30791667|--11,290.5455513,61.9751822,233.2079342,110.6408384,95.52687029,105.5119727
Cre12.g505850.t1.2|PACid:30793371|--236,112.7886803,101.5218527,166.769822,151.7358263,120.843453,139.1064457
Cre12.g507650.t1.2|PACid:30792796|--200-203,798.3180332,767.5745773,707.2594389,629.4943279,566.6495172,549.5802234
Cre12.g507650.t1.2|PACid:30792796|--203,2561.906012,2689.847267,2294.703416,2450.248256,2347.98689,2203.213856
Cre12.g507650.t1.2|PACid:30792796|--217,500.3785189,462.5178961,464.908858,538.0392655,546.1654719,506.5874281
Cre12.g507650.t1.2|PACid:30792796|--217-220,351.8982552,382.4113516,375.224016,310.6757891,242.9113425,331.9403894
Cre12.g507650.t1.2|PACid:30792796|--220,209.4016512,164.3737596,238.3714842,170.133535,91.89990612,136.2162254
Cre12.g507650.t1.2|PACid:30792796|--243,731.146976,690.3513993,614.080236,2438.223272,2418.328341,2247.517509
Cre12.g507650.t1.2|PACid:30792796|--246,1438.139196,1553.359342,1349.829027,1340.172495,1450.645116,1432.922491
Cre12.g507650.t1.2|PACid:30792796|--246-256,192.0493377,216.7339976,173.6090345,180.5225522,163.2584733,158.1809653
Cre12.g507650.t1.2|PACid:30792796|--256,49.94945169,36.51090579,47.32764976,60.07030795,61.5343729,45.62868179
Cre12.g508500.t1.2|PACid:30792805|--510,869.5125838,851.1483776,761.7017396,755.1646574,782.2681162,694.3043948
Cre12.g509450.t1.1|PACid:30792625|--437,379.6401126,392.9355882,314.2720002,489.5850988,491.4696168,520.2189385
Cre12.g510400.t1.1|PACid:30793179|--181,100.3475356,104.4710698,105.2058909,67.23051441,81.51342974,84.71575545
Cre12.g510400.t1.1|PACid:30793179|--181-184,1263.976684,1421.740308,1364.103142,1153.823642,1391.181609,1368.553374
Cre12.g510400.t1.1|PACid:30793179|--184,305.6354558,337.1891428,322.758119,298.157911,339.2659185,329.8874262
Cre12.g510650.t1.2|PACid:30792164|--152-156,4194.922535,4343.852279,3722.110935,4079.696158,4037.717775,3844.937706
Cre12.g510650.t1.2|PACid:30792164|--156,1185.331148,1194.766745,1139.678231,1213.160987,1212.175462,1172.764723
Cre12.g510650.t1.2|PACid:30792164|--228,2671.455519,2892.544548,2476.771505,4096.357328,4001.328104,3999.977565
Cre12.g510650.t1.2|PACid:30792164|--228-233,737.9505464,462.5386401,546.8034246,219.6564236,255.6250135,157.6861785
Cre12.g510650.t1.2|PACid:30792164|--233,401.7142062,2276.698622,404.5254074,3019.257382,2777.915136,3101.300465
Cre12.g510800.t1.2|PACid:30791685|--149,77.1807898,76.76913959,85.07010252,96.70714554,126.0634333,107.8569259
Cre12.g510800.t1.2|PACid:30791685|--275,168.4796242,141.4672656,131.3317329,310.8500245,337.8006692,335.3006778
Cre12.g512000.t1.1|PACid:30793519|--352,3319.55122,3248.567796,3010.517097,2907.653812,2908.477015,3145.271626
Cre12.g512000.t1.1|PACid:30793519|--364,59.17716551,54.96086107,112.9067804,145.9185452,131.1192147,104.0411501
Cre12.g512000.t1.1|PACid:30793519|--389,586.8493837,571.4178458,508.6921957,503.5136467,558.4158667,506.853504
Cre12.g512000.t1.1|PACid:30793519|--389-397,65.04980353,0,5.208097415,355.792245,358.213724,321.769774
Cre12.g512000.t1.1|PACid:30793519|--397,86.14718614,65.87168097,139.9721128,177.0150693,154.3557217,171.0394094
Cre12.g512000.t1.1|PACid:30793519|--410,3443.473099,3397.080356,3007.648601,3238.64041,2995.983337,3034.718309
Cre12.g512000.t1.1|PACid:30793519|--455,140.0636799,109.0239525,131.6677648,142.8800649,137.8130489,149.439909
Cre12.g512000.t1.1|PACid:30793519|--570,419.490783,496.1006948,484.7116884,1287.371732,1247.181975,1201.96819
Cre12.g512000.t1.1|PACid:30793519|--578,468.6586266,471.7589553,444.9258266,653.7822197,588.816148,648.4676127
Cre12.g512000.t1.1|PACid:30793519|--603,4216.488853,4186.199107,3777.092768,3876.132924,3681.593853,3660.065621
Cre12.g512000.t1.1|PACid:30793519|--663,250.2591632,217.9789141,197.6796965,203.0491992,237.9522073,201.1893055
Cre12.g512000.t1.1|PACid:30793519|--696-700,2420.33845,2578.453289,2402.363644,3111.702085,3237.963412,3290.328945
Cre12.g512000.t1.1|PACid:30793519|--715-728,271.9228532,270.8459733,258.4873282,423.0550919,426.99632,494.5939709
Cre12.g512000.t1.1|PACid:30793519|--761,6256.403714,6160.378856,5715.249874,5097.383008,5138.504972,4788.992776
Cre12.g512000.t1.1|PACid:30793519|--819,4867.695016,4687.765505,4485.472116,5485.641779,5759.950351,5609.451004
Cre12.g512000.t1.1|PACid:30793519|--832-846,1951.050906,2090.276732,1757.082297,1768.652671,1866.458738,1887.765521
